"sec","timestamp","Latitude","Longitude","Alt_m","GndSpd","Heading","AirTemp_C","Pressure_mb","RH_pct","WindDir","WindSpd","CH4_ppb","CO2_ppm","CO_ppb","H2O_ppmv","O3_ppb","jNO2","site","survey_date","CH4_ppb_bg","CH4_ppb_enh","plume"
80490,2024-07-09 22:21:30,39.622589,-105.110153,1730.7,56.8,181.97,26.1,837.3,20.2,NA,NA,1972.4,423.15,190.8,9549.2,59.9,0.0043154,"MobileLab",2024-07-09,1971.2,1.20000000000005,FALSE
80491,2024-07-09 22:21:31,39.622452,-105.110161,1730.4,57,181.76,26.2,837.3,20.2,NA,NA,1973.9,423.38,1657.1,9536.6,57.4,0.0041958,"MobileLab",2024-07-09,1971.2,2.70000000000005,TRUE
80492,2024-07-09 22:21:32,39.622299,-105.110161,1730.1,57.3,181.72,26.2,837.3,20.1,NA,NA,1977.5,436.67,4818.6,9641,68.5,0.004027,"MobileLab",2024-07-09,1971.2,6.29999999999995,TRUE
80494,2024-07-09 22:21:34,39.622162,-105.110161,1729.8,58.5,181.94,26.2,837.3,20,NA,NA,2015.9,476.97,4749.7,9773.7,60.4,0.0041646,"MobileLab",2024-07-09,1971.2,44.7,TRUE
80495,2024-07-09 22:21:35,39.622009,-105.110161,1729.5,60.2,181.79,26.2,837.3,19.9,NA,NA,2002.4,452.65,2589,9555.1,65,0.0041888,"MobileLab",2024-07-09,1971.2,31.2,TRUE
80496,2024-07-09 22:21:36,39.621861,-105.110161,1729.3,60.9,181.51,26.3,837.2,19.9,NA,NA,1982.9,428.33,1585,9358.7,63,0.0040519,"MobileLab",2024-07-09,1971.2,11.7,TRUE
80497,2024-07-09 22:21:37,39.621712,-105.110161,1729,62.3,181.11,26.4,837.3,19.9,NA,NA,1974.3,425.4,693.9,9279.5,59.4,0.0040229,"MobileLab",2024-07-09,1971.2,3.09999999999991,TRUE
80499,2024-07-09 22:21:39,39.621471,-105.110161,1728.7,63.7,181.61,26.4,837.2,19.95,NA,NA,1974.6,427.83,305.5,9186.9,65,0.0041758,"MobileLab",2024-07-09,1971.2,3.39999999999986,TRUE
80501,2024-07-09 22:21:41,39.621231,-105.110161,1728.3,65.4,182.08,26.3,837.2,20,NA,NA,1974.5,446.23,390.7,9217.5,59.9,0.0040838,"MobileLab",2024-07-09,1971.2,3.29999999999995,TRUE
80502,2024-07-09 22:21:42,39.621059,-105.110161,1728.1,66.7,182.26,26.3,837.2,20.1,NA,NA,1975.6,469.66,477.9,9290.5,71,0.0041956,"MobileLab",2024-07-09,1971.2,4.39999999999986,TRUE
80503,2024-07-09 22:21:43,39.620892,-105.110168,1727.9,68.5,182.05,26.2,837.3,20.1,NA,NA,1976.9,493.09,471.5,9332.7,59.4,0.0042677,"MobileLab",2024-07-09,1971.2,5.70000000000005,TRUE
80504,2024-07-09 22:21:44,39.62072,-105.110168,1727.7,69,182,26.1,837.3,20,NA,NA,1976.4,475.65,458.4,9238.7,60.9,0.0042419,"MobileLab",2024-07-09,1971.2,5.20000000000005,TRUE
80506,2024-07-09 22:21:46,39.620464,-105.110168,1727.4,69.4,181.8,26.2,837.35,20,NA,NA,1972.8,450.35,304.6,9101,57.4,0.0043028,"MobileLab",2024-07-09,1971.2,1.59999999999991,FALSE
80508,2024-07-09 22:21:48,39.620113,-105.110168,1727,69.1,181.615,26.25,837.45,19.95,NA,NA,1972.7,449.63,232.8,9085.4,65,0.0043342,"MobileLab",2024-07-09,1971.2,1.5,FALSE
80510,2024-07-09 22:21:50,39.619862,-105.110168,1726.7,70.3,181.89,26.1,837.6,19.9,NA,NA,1972.4,437.81,222.5,9234.1,56.9,0.0040134,"MobileLab",2024-07-09,1971.2,1.20000000000005,FALSE
80511,2024-07-09 22:21:51,39.619678,-105.110168,1726.5,70.9,181.95,26,837.5,19.9,NA,NA,1972.8,441.49,218.1,9368.4,57.4,0.0039401,"MobileLab",2024-07-09,1971.2,1.59999999999991,FALSE
80513,2024-07-09 22:21:53,39.619499,-105.110168,1726.3,71.4,181.84,26.1,837.5,20,NA,NA,1973.9,441.26,258.1,9470.4,56.9,0.0038548,"MobileLab",2024-07-09,1971.2,2.70000000000005,TRUE
80514,2024-07-09 22:21:54,39.61932,-105.110168,1726.1,72.2,181.71,26.1,837.5,20.1,NA,NA,1973.9,435,275.4,9435.9,56.9,0.003752,"MobileLab",2024-07-09,1971.2,2.70000000000005,TRUE
80515,2024-07-09 22:21:55,39.619141,-105.110168,1725.9,73.3,181.9,26.2,837.5,20.2,NA,NA,1973.8,433.06,284.7,9365.4,53.9,0.0041427,"MobileLab",2024-07-09,1971.2,2.59999999999991,TRUE
80516,2024-07-09 22:21:56,39.618961,-105.110168,1725.7,74.1,181.91,26.2,837.6,20.3,NA,NA,1973.2,435.5,285.9,9280.6,59.4,0.0042942,"MobileLab",2024-07-09,1971.2,2,FALSE
80517,2024-07-09 22:21:57,39.618675,-105.110184,1725.7,75.2,182.075,26.4,837.6,20.25,NA,NA,1972.6,436.55,246.7,9191.8,54.9,0.00436,"MobileLab",2024-07-09,1971.2,1.39999999999986,FALSE
80519,2024-07-09 22:21:59,39.618389,-105.110184,1725.8,76.6,181.72,26.4,837.6,20.2,NA,NA,1971.8,426.2,195,9017.8,53.4,0.0043761,"MobileLab",2024-07-09,1971.2,0.599999999999909,FALSE
80520,2024-07-09 22:22:00,39.618198,-105.110184,1726,76.4,181.74,26.3,837.5,20.1,NA,NA,1971.6,426.4,186.5,9058.6,53.9,0.0043427,"MobileLab",2024-07-09,1971.2,0.399999999999864,FALSE
80521,2024-07-09 22:22:01,39.618011,-105.110184,1726.4,76.4,181.73,26.3,837.6,20,NA,NA,1971.7,427.3,181.7,9099.3,53.4,0.0043308,"MobileLab",2024-07-09,1971.2,0.5,FALSE
80522,2024-07-09 22:22:02,39.617821,-105.110184,1727,76.4,181.5,26.4,837.6,19.9,NA,NA,1971.8,427.09,179.4,9066.8,53.9,0.0042652,"MobileLab",2024-07-09,1971.2,0.599999999999909,FALSE
80524,2024-07-09 22:22:04,39.617535,-105.110176,1728,75.8,180.835,26.3,837.45,19.9,NA,NA,1971.6,425.51,177.5,8997.2,60.7,0.0042014,"MobileLab",2024-07-09,1971.2,0.399999999999864,FALSE
80526,2024-07-09 22:22:06,39.617153,-105.110168,1729.7,75.5,179.895,26.2,837.25,20,NA,NA,1971.7,424.66,185.1,9002,59.9,0.0041866,"MobileLab",2024-07-09,1971.2,0.5,FALSE
80529,2024-07-09 22:22:09,39.616776,-105.110153,1731.3,74.9,179.41,26.15,837.05,20,NA,NA,1972.1,425.69,178.8,9055.4,54.6,0.0041439,"MobileLab",2024-07-09,1971.2,0.899999999999864,FALSE
80531,2024-07-09 22:22:11,39.616501,-105.110138,1732.6,72.5,179.15,26.2,837,20,NA,NA,1971.5,425.55,171.4,9010.1,54.9,0.0041257,"MobileLab",2024-07-09,1971.2,0.299999999999955,FALSE
80532,2024-07-09 22:22:12,39.616322,-105.11013,1733.4,72.4,179.03,26.2,836.9,20,NA,NA,1971.9,428.35,168.6,9058.4,54.9,0.0041218,"MobileLab",2024-07-09,1971.2,0.700000000000045,FALSE
80533,2024-07-09 22:22:13,39.616051,-105.110115,1734.6,71.5,179.795,26.35,836.8,20.1,NA,NA,1972.2,430.8,161,9071.8,60.4,0.0041171,"MobileLab",2024-07-09,1971.2,1,FALSE
80536,2024-07-09 22:22:16,39.615696,-105.110107,1736.2,71,180.59,26.6,836.65,20.05,NA,NA,1971.8,433.41,150.7,8986.8,58.7,0.0041225,"MobileLab",2024-07-09,1971.2,0.599999999999909,FALSE
80537,2024-07-09 22:22:17,39.615429,-105.110107,1737.4,70.6,181.21,26.7,836.5,20.1,NA,NA,1972.1,433.63,210.4,8966.6,68.5,0.004085,"MobileLab",2024-07-09,1971.2,0.899999999999864,FALSE
80538,2024-07-09 22:22:18,39.61525,-105.110107,1738.1,70.5,181.45,26.7,836.5,20.1,NA,NA,1972.4,436.14,315.6,8988.7,58.4,0.0041145,"MobileLab",2024-07-09,1971.2,1.20000000000005,FALSE
80540,2024-07-09 22:22:20,39.615082,-105.110107,1738.8,70.5,181.75,26.6,836.4,20.1,NA,NA,1973.3,442.42,365.9,9039.9,58.9,0.0040976,"MobileLab",2024-07-09,1971.2,2.09999999999991,FALSE
80541,2024-07-09 22:22:21,39.614899,-105.110107,1739.5,69.6,181.54,26.4,836.4,20.1,NA,NA,1972.8,441.41,346.2,9051.6,58.9,0.0041167,"MobileLab",2024-07-09,1971.2,1.59999999999991,FALSE
80542,2024-07-09 22:22:22,39.614731,-105.110107,1740.1,68.2,181.71,26.5,836.4,20.1,NA,NA,1972.2,440.46,268.9,9057.9,59.4,0.0040813,"MobileLab",2024-07-09,1971.2,1,FALSE
80543,2024-07-09 22:22:23,39.614559,-105.110107,1740.5,67.3,181.76,26.4,836.3,20.1,NA,NA,1972.1,440.93,191.6,9048.3,66.5,0.0041145,"MobileLab",2024-07-09,1971.2,0.899999999999864,FALSE
80545,2024-07-09 22:22:25,39.614311,-105.110107,1741.2,67.3,181.98,26.35,836.25,19.95,NA,NA,1972.2,435.77,158.3,8975.8,65.7,0.0040935,"MobileLab",2024-07-09,1971.2,1,FALSE
80547,2024-07-09 22:22:27,39.613976,-105.110107,1741.7,66.1,181.74,26.55,836.1,19.8,NA,NA,1971,423.15,147.7,8857.3,60.4,0.0040777,"MobileLab",2024-07-09,1971.2,-0.200000000000045,FALSE
80549,2024-07-09 22:22:29,39.613731,-105.110107,1742,61.6,181.76,26.7,836,19.8,NA,NA,1971.2,424.62,148.9,8802.5,65.5,0.0040996,"MobileLab",2024-07-09,1971.2,0,FALSE
80550,2024-07-09 22:22:30,39.613579,-105.110123,1742.2,58.2,181.86,26.8,836,19.9,NA,NA,1971.2,424.31,155.1,8858.8,60.9,0.0041225,"MobileLab",2024-07-09,1971.2,0,FALSE
80551,2024-07-09 22:22:31,39.613441,-105.110123,1742.3,56.8,181.75,26.8,836,20,NA,NA,1971.3,424,151.4,8914.3,60.9,0.0041729,"MobileLab",2024-07-09,1971.2,0.099999999999909,FALSE
80552,2024-07-09 22:22:32,39.6133,-105.110123,1742.4,55.4,181.7,26.9,836,20,NA,NA,1971.3,423.25,145,8933.9,60.9,0.0042384,"MobileLab",2024-07-09,1971.2,0.099999999999909,FALSE
80554,2024-07-09 22:22:34,39.613094,-105.110123,1742.3,53.5,181.64,26.9,836,20.15,NA,NA,1971.2,421.86,139.9,8946.2,62.5,0.004266,"MobileLab",2024-07-09,1971.2,0,FALSE
80556,2024-07-09 22:22:36,39.612835,-105.110123,1742.2,51.3,181.555,26.85,836,20.2,NA,NA,1971.3,421.5,134.2,8936.4,62.2,0.0042657,"MobileLab",2024-07-09,1971.2,0.099999999999909,FALSE
80558,2024-07-09 22:22:38,39.612652,-105.110123,1742,49,181.47,26.8,836,20.3,NA,NA,1971.2,421.99,131.3,9014.4,68,0.0042489,"MobileLab",2024-07-09,1971.2,0,FALSE
80559,2024-07-09 22:22:39,39.61253,-105.110107,1741.8,46,181.6,26.7,836.1,20.4,NA,NA,1971.2,422.01,133.4,8999.6,67,0.0042847,"MobileLab",2024-07-09,1971.2,0,FALSE
80561,2024-07-09 22:22:41,39.612419,-105.110107,1741.7,42.8,181.79,26.7,836.1,20.4,NA,NA,1971.2,423.08,143.5,8988,63,0.0043045,"MobileLab",2024-07-09,1971.2,0,FALSE
80562,2024-07-09 22:22:42,39.612309,-105.110107,1741.6,41.3,181.75,26.7,836.3,20.4,NA,NA,1971.1,424.68,147.6,8993.8,62,0.0043629,"MobileLab",2024-07-09,1971.2,-0.100000000000136,FALSE
80563,2024-07-09 22:22:43,39.612164,-105.110107,1741.5,37.9,181.725,26.85,836.25,20.3,NA,NA,1971.1,426.23,148.7,9016.4,62.7,0.0043607,"MobileLab",2024-07-09,1971.2,-0.100000000000136,FALSE
80565,2024-07-09 22:22:45,39.611984,-105.110107,1741.3,34.3,181.83,26.8,836.3,20.3,NA,NA,1971.2,428.63,142.5,9074.8,66.8,0.0044004,"MobileLab",2024-07-09,1971.2,0,FALSE
80568,2024-07-09 22:22:48,39.611824,-105.110123,1741.1,28.3,182.15,26.8,836.3,20.3,NA,NA,1973.1,424.99,483.2,9081.7,64.5,0.0044618,"MobileLab",2024-07-09,1971.2,1.89999999999986,FALSE
80570,2024-07-09 22:22:50,39.611706,-105.110123,1740.9,20.7,182.3,26.8,836.25,20.3,NA,NA,1980.8,428.33,2575,9074.9,65.2,0.0044645,"MobileLab",2024-07-09,1971.2,9.59999999999991,TRUE
80572,2024-07-09 22:22:52,39.611629,-105.110123,1740.9,16.7,182.49,27,836.2,20.3,NA,NA,1979.1,429.39,2081.2,9065.3,71.5,0.0044957,"MobileLab",2024-07-09,1971.2,7.89999999999986,TRUE
80573,2024-07-09 22:22:53,39.611591,-105.110123,1740.8,15.4,182.34,27,836.3,20.3,NA,NA,1977,426.88,925.9,9013.7,60.9,0.0044945,"MobileLab",2024-07-09,1971.2,5.79999999999995,TRUE
80574,2024-07-09 22:22:54,39.611549,-105.110123,1740.8,14.5,182.26,27,836.4,20.3,NA,NA,1974.8,424.51,722.7,8979.4,58.9,0.0045198,"MobileLab",2024-07-09,1971.2,3.59999999999991,TRUE
80575,2024-07-09 22:22:55,39.611519,-105.110123,1740.7,14.3,182.2,27.1,836.4,20.4,NA,NA,1973.5,426.61,526.2,8997.2,58.9,0.0045222,"MobileLab",2024-07-09,1971.2,2.29999999999995,TRUE
80576,2024-07-09 22:22:56,39.611481,-105.110123,1740.7,14.3,182.17,27,836.4,20.4,NA,NA,1972.8,428.71,1473.8,9014.9,59.4,0.0044942,"MobileLab",2024-07-09,1971.2,1.59999999999991,FALSE
80577,2024-07-09 22:22:57,39.61145,-105.110123,1740.6,13.5,182.19,27,836.4,20.4,NA,NA,1974.8,432.41,2942.6,9033,58.9,0.0045176,"MobileLab",2024-07-09,1971.2,3.59999999999991,TRUE
80579,2024-07-09 22:22:59,39.611404,-105.110123,1740.6,9.4,182.215,27.05,836.35,20.4,NA,NA,1988.3,436.21,2961.7,9038,61.2,0.0045054,"MobileLab",2024-07-09,1971.2,17.0999999999999,TRUE
80581,2024-07-09 22:23:01,39.611382,-105.110123,1740.5,5,182.13,27.2,836.4,20.4,NA,NA,1975.2,424.5,1615.9,8977.3,59.4,0.0044911,"MobileLab",2024-07-09,1971.2,4,TRUE
80582,2024-07-09 22:23:02,39.61137,-105.110123,1740.5,3.5,182.14,27.2,836.4,20.4,NA,NA,1973.3,424.62,891.2,8938.3,59.4,0.0045071,"MobileLab",2024-07-09,1971.2,2.09999999999991,FALSE
80583,2024-07-09 22:23:03,39.611359,-105.110123,1740.5,2.2,182.18,27.2,836.5,20.4,NA,NA,1972.9,424.73,563.9,8902.7,59.4,0.0044708,"MobileLab",2024-07-09,1971.2,1.70000000000005,FALSE
80584,2024-07-09 22:23:04,39.611359,-105.110123,1740.5,0.4,182.31,27.1,836.5,20.4,NA,NA,1972.5,424.02,333.5,8924.9,60.4,0.0044779,"MobileLab",2024-07-09,1971.2,1.29999999999995,FALSE
80585,2024-07-09 22:23:05,39.611359,-105.110123,1740.4,0.3,182.36,27.2,836.5,20.4,NA,NA,1972.1,423.14,229.3,8947.1,60.4,0.0044781,"MobileLab",2024-07-09,1971.2,0.899999999999864,FALSE
80586,2024-07-09 22:23:06,39.611359,-105.110123,1740.4,0.2,182.41,27.1,836.4,20.5,NA,NA,1972.2,423.08,243.7,8968.5,60.4,0.0044513,"MobileLab",2024-07-09,1971.2,1,FALSE
80588,2024-07-09 22:23:08,39.611359,-105.110123,1740.4,0.1,182.43,27,836.4,20.5,NA,NA,1979.1,423.91,915.2,8997.2,60.4,0.004465,"MobileLab",2024-07-09,1971.2,7.89999999999986,TRUE
80589,2024-07-09 22:23:09,39.611359,-105.110123,1740.4,0.2,182.49,27.1,836.4,20.7,NA,NA,1976.6,423.05,1447.6,8990,60.4,0.0044453,"MobileLab",2024-07-09,1971.2,5.39999999999986,TRUE
80591,2024-07-09 22:23:11,39.611359,-105.110123,1740.4,0.2,182.57,27.15,836.4,20.6,NA,NA,1972,422.43,851.9,9000.1,60.4,0.0044501,"MobileLab",2024-07-09,1971.2,0.799999999999955,FALSE
80593,2024-07-09 22:23:13,39.611359,-105.110123,1740.4,0.2,182.58,27.1,836.4,20.55,NA,NA,1971.7,422.14,327.1,8994.4,66,0.0044362,"MobileLab",2024-07-09,1971.2,0.5,FALSE
80595,2024-07-09 22:23:15,39.611359,-105.110123,1740.3,0.1,182.595,27.2,836.4,20.5,NA,NA,1970.9,422.34,162.8,8975.1,59.2,0.0044221,"MobileLab",2024-07-09,1971.2,-0.299999999999955,FALSE
80597,2024-07-09 22:23:17,39.611359,-105.110123,1740.3,0.2,182.555,27.3,836.4,20.45,NA,NA,1971.8,430.84,684.6,8989.6,59.4,0.0043559,"MobileLab",2024-07-09,1971.2,0.599999999999909,FALSE
80599,2024-07-09 22:23:19,39.611359,-105.110123,1740.3,0.2,182.49,27.3,836.4,20.4,NA,NA,2009.8,463.03,9712.6,8996.5,59.2,0.0043032,"MobileLab",2024-07-09,1971.2,38.5999999999999,TRUE
80602,2024-07-09 22:23:22,39.611359,-105.110123,1740.3,0.2,182.485,27.25,836.4,20.3,NA,NA,1993.6,482.76,9492.4,9039.3,63.2,0.0042492,"MobileLab",2024-07-09,1971.2,22.3999999999999,TRUE
80605,2024-07-09 22:23:25,39.611359,-105.110123,1740.3,0.2,182.5,27.3,836.4,20.2,NA,NA,1972.7,424.75,615.1,8934.3,64,0.0041544,"MobileLab",2024-07-09,1971.2,1.5,FALSE
80606,2024-07-09 22:23:26,39.611359,-105.110123,1740.2,0.1,182.53,27.4,836.4,20.2,NA,NA,1972,423.16,467.4,8936.9,63,0.0041186,"MobileLab",2024-07-09,1971.2,0.799999999999955,FALSE
80607,2024-07-09 22:23:27,39.611359,-105.110123,1740.2,0.3,182.48,27.4,836.4,20.2,NA,NA,1972.6,425.04,356.6,8934.5,63,0.0041174,"MobileLab",2024-07-09,1971.2,1.39999999999986,FALSE
80609,2024-07-09 22:23:29,39.611355,-105.110123,1740.2,1.4,182.395,27.5,836.4,20.2,NA,NA,1974.5,425.86,871.3,8914.9,61.7,0.0041028,"MobileLab",2024-07-09,1971.2,3.29999999999995,TRUE
80611,2024-07-09 22:23:31,39.61134,-105.110123,1740.2,5.5,182.35,27.45,836.45,20.35,NA,NA,1971.8,426.37,574.1,8903.2,61.2,0.004114,"MobileLab",2024-07-09,1971.2,0.599999999999909,FALSE
80613,2024-07-09 22:23:33,39.611309,-105.110123,1740.1,12.4,182.47,27.3,836.3,20.3,NA,NA,1971.9,448.22,782.5,8938.1,59.4,0.004105,"MobileLab",2024-07-09,1971.2,0.700000000000045,FALSE
80614,2024-07-09 22:23:34,39.611271,-105.110123,1740.1,18,182.51,27.2,836.2,20.3,NA,NA,1978.3,450.49,1290.3,8927.8,70,0.0040682,"MobileLab",2024-07-09,1971.2,7.09999999999991,TRUE
80615,2024-07-09 22:23:35,39.611179,-105.110123,1740,26.2,182.33,27.15,836.25,20.25,NA,NA,1987.3,452.76,1976.7,8918.1,61.2,0.0040516,"MobileLab",2024-07-09,1971.2,16.0999999999999,TRUE
80618,2024-07-09 22:23:38,39.611046,-105.110123,1739.8,28.9,180.855,27.25,836.3,20.15,NA,NA,1975.1,449.42,4368.4,8940.4,61.2,0.004038,"MobileLab",2024-07-09,1971.2,3.89999999999986,TRUE
80620,2024-07-09 22:23:40,39.610931,-105.110123,1739.7,31.5,180.52,27.2,836.3,20.2,NA,NA,1990.6,483.42,3761.2,8989.3,60.9,0.0040168,"MobileLab",2024-07-09,1971.2,19.3999999999999,TRUE
80621,2024-07-09 22:23:41,39.610851,-105.110123,1739.6,31.7,180.61,27.3,836.4,20.3,NA,NA,1988.1,491.97,2669.7,9015.3,72.6,0.0039893,"MobileLab",2024-07-09,1971.2,16.8999999999999,TRUE
80622,2024-07-09 22:23:42,39.610771,-105.110123,1739.5,32.1,180.72,27.4,836.4,20.4,NA,NA,1983.1,500.52,1822.4,9040.4,63,0.00399,"MobileLab",2024-07-09,1971.2,11.8999999999999,TRUE
80623,2024-07-09 22:23:43,39.610691,-105.110107,1739.4,33.8,180.73,27.4,836.4,20.5,NA,NA,1979.8,513.71,1030.2,9047.8,61.4,0.0039936,"MobileLab",2024-07-09,1971.2,8.59999999999991,TRUE
80624,2024-07-09 22:23:44,39.6106,-105.110107,1739.3,35.5,180.69,27.4,836.4,20.6,NA,NA,1978.9,527.8,597.8,9055.2,59.4,0.00396,"MobileLab",2024-07-09,1971.2,7.70000000000005,TRUE
80625,2024-07-09 22:23:45,39.610512,-105.110107,1739.2,37.2,180.61,27.4,836.4,20.6,NA,NA,1978.7,548.79,542.9,9083,60.4,0.0039912,"MobileLab",2024-07-09,1971.2,7.5,TRUE
80627,2024-07-09 22:23:47,39.610359,-105.110107,1739.2,41.2,180.5,27.4,836.35,20.55,NA,NA,1986.9,585.48,465.1,9130.7,59.2,0.00396,"MobileLab",2024-07-09,1971.2,15.7,TRUE
80630,2024-07-09 22:23:50,39.610165,-105.1101,1739.2,32.7,180.285,27.45,836.35,20.45,NA,NA,1976.2,488.93,338,9097.9,59.4,0.0039393,"MobileLab",2024-07-09,1971.2,5,TRUE
80631,2024-07-09 22:23:51,39.610069,-105.110092,1739.1,17.7,180.19,27.4,836.1,20.4,NA,NA,1976.3,487.47,330.5,9091.6,58.9,0.003934,"MobileLab",2024-07-09,1971.2,5.09999999999991,TRUE
80632,2024-07-09 22:23:52,39.610031,-105.110092,1739.1,10.3,181.14,27.5,836,20.4,NA,NA,1976.1,485.53,348.9,9088.5,58.9,0.0039293,"MobileLab",2024-07-09,1971.2,4.89999999999986,TRUE
80634,2024-07-09 22:23:54,39.610001,-105.110092,1738.8,8.3,180.98,27.45,836.2,20.4,NA,NA,1974.3,484.28,337.1,9085.4,54.9,0.0039342,"MobileLab",2024-07-09,1971.2,3.09999999999991,TRUE
80636,2024-07-09 22:23:56,39.60997,-105.110092,1738.7,4.7,180.89,27.6,836.4,20.4,NA,NA,1974.8,491.71,259.1,9073.9,53.9,0.0039077,"MobileLab",2024-07-09,1971.2,3.59999999999991,TRUE
80637,2024-07-09 22:23:57,39.60997,-105.110092,1738.7,1.7,180.95,27.6,836.3,20.4,NA,NA,1973.9,464.25,201.8,9034.7,53.4,0.0039011,"MobileLab",2024-07-09,1971.2,2.70000000000005,TRUE
80638,2024-07-09 22:23:58,39.60997,-105.110092,1738.6,0.2,181,27.6,836.2,20.4,NA,NA,1972.6,436.8,186,8997.5,53.9,0.003884,"MobileLab",2024-07-09,1971.2,1.39999999999986,FALSE
80639,2024-07-09 22:23:59,39.60997,-105.110092,1738.6,0.2,181.04,27.5,836.3,20.4,NA,NA,1972,438.05,180.4,8996.5,53.9,0.0039098,"MobileLab",2024-07-09,1971.2,0.799999999999955,FALSE
80641,2024-07-09 22:24:01,39.60997,-105.110092,1738.5,0.1,181.13,27.6,836.4,20.4,NA,NA,1972.7,446.51,193.1,9007,63.5,0.0038806,"MobileLab",2024-07-09,1971.2,1.5,FALSE
80642,2024-07-09 22:24:02,39.60997,-105.110092,1738.5,0.1,181.15,27.6,836.3,20.3,NA,NA,1972.2,443.23,199.8,9023.7,65,0.0038882,"MobileLab",2024-07-09,1971.2,1,FALSE
80643,2024-07-09 22:24:03,39.60997,-105.110092,1738.4,0.2,181.02,27.6,836.3,20.3,NA,NA,1971.6,442.45,189.1,9038.8,53.9,0.0038619,"MobileLab",2024-07-09,1971.2,0.399999999999864,FALSE
80644,2024-07-09 22:24:04,39.60997,-105.1101,1738.4,0.3,180.93,27.6,836.3,20.3,NA,NA,1972.1,449.31,178.4,9052.1,52.4,0.003877,"MobileLab",2024-07-09,1971.2,0.899999999999864,FALSE
80645,2024-07-09 22:24:05,39.60997,-105.1101,1738.4,0.1,180.86,27.5,836.3,20.3,NA,NA,1972.6,456.17,191.1,9063.3,51.9,0.003874,"MobileLab",2024-07-09,1971.2,1.39999999999986,FALSE
80646,2024-07-09 22:24:06,39.60997,-105.1101,1738.4,0.4,180.85,27.5,836.3,20.3,NA,NA,1973,457.76,205.4,9064.4,52.4,0.003846,"MobileLab",2024-07-09,1971.2,1.79999999999995,FALSE
80647,2024-07-09 22:24:07,39.60997,-105.1101,1738.3,0.2,180.82,27.7,836.3,20.3,NA,NA,1973.1,459.08,208.3,9065.4,51.9,0.0038704,"MobileLab",2024-07-09,1971.2,1.89999999999986,FALSE
80648,2024-07-09 22:24:08,39.60997,-105.1101,1738.3,0.3,180.79,27.7,836.3,20.3,NA,NA,1973.1,457.32,205,9064.9,51.9,0.0038324,"MobileLab",2024-07-09,1971.2,1.89999999999986,FALSE
80650,2024-07-09 22:24:10,39.60997,-105.1101,1738.3,0.2,180.72,27.7,836.3,20.25,NA,NA,1972.7,454.25,200.5,9072.8,52.1,0.0038365,"MobileLab",2024-07-09,1971.3,1.40000000000009,FALSE
80652,2024-07-09 22:24:12,39.60997,-105.1101,1738.3,0.2,180.61,27.7,836.3,20.2,NA,NA,1972.2,465.13,198.9,9088,52.9,0.0038314,"MobileLab",2024-07-09,1971.3,0.900000000000091,FALSE
80653,2024-07-09 22:24:13,39.60997,-105.1101,1738.3,0.2,180.62,27.6,836.3,20.2,NA,NA,1972.2,457.55,198.9,9057.4,51.9,0.0037873,"MobileLab",2024-07-09,1971.3,0.900000000000091,FALSE
80654,2024-07-09 22:24:14,39.60997,-105.1101,1738.2,0.1,180.65,27.65,836.3,20.05,NA,NA,1972.2,449.98,191.8,9028.3,53.4,0.0038034,"MobileLab",2024-07-09,1971.3,0.900000000000091,FALSE
80656,2024-07-09 22:24:16,39.60997,-105.1101,1738.2,0.1,180.73,27.6,836.3,19.9,NA,NA,1972,447.07,178.8,9022.2,52.4,0.0038441,"MobileLab",2024-07-09,1971.3,0.700000000000045,FALSE
80657,2024-07-09 22:24:17,39.60997,-105.1101,1738.2,0.2,180.8,27.6,836.3,19.8,NA,NA,1971.9,446.47,178.8,9023.2,63,0.0038268,"MobileLab",2024-07-09,1971.3,0.600000000000136,FALSE
80659,2024-07-09 22:24:19,39.60997,-105.1101,1738.2,0.1,180.79,27.5,836.3,19.7,NA,NA,1972.2,447.54,179.6,9041.1,58.9,0.0038489,"MobileLab",2024-07-09,1971.3,0.900000000000091,FALSE
80660,2024-07-09 22:24:20,39.60997,-105.1101,1738.2,0.1,180.76,27.5,836.3,19.7,NA,NA,1972.1,453.64,180.3,9070.8,52.9,0.0038538,"MobileLab",2024-07-09,1971.3,0.799999999999955,FALSE
80661,2024-07-09 22:24:21,39.60997,-105.1101,1738.2,0.2,180.79,27.6,836.3,19.6,NA,NA,1972,459.75,178.7,9089.9,52.9,0.0038331,"MobileLab",2024-07-09,1971.3,0.700000000000045,FALSE
80662,2024-07-09 22:24:22,39.60997,-105.1101,1738.1,0.3,180.79,27.6,836.3,19.7,NA,NA,1971.8,449.62,177,9066.9,52.4,0.003846,"MobileLab",2024-07-09,1971.3,0.5,FALSE
80664,2024-07-09 22:24:24,39.60997,-105.1101,1738.1,0.2,180.835,27.6,836.3,19.7,NA,NA,1971.3,435.16,157.1,9036.7,54.9,0.0037983,"MobileLab",2024-07-09,1971.3,0,FALSE
80665,2024-07-09 22:24:25,39.60997,-105.1101,1738.1,0.2,180.87,27.6,836.3,19.7,NA,NA,1971.4,434.13,148.8,9031.3,60.4,0.0035822,"MobileLab",2024-07-09,1971.3,0.100000000000136,FALSE
80666,2024-07-09 22:24:26,39.60997,-105.1101,1738.1,0,180.93,27.5,836.3,19.6,NA,NA,1971.5,432.04,146.4,9041,59.4,0.003401,"MobileLab",2024-07-09,1971.3,0.200000000000045,FALSE
